id,title,genres,original_title,popularity,release_date,budget,revenue,runtime,vote_average,vote_count
53113,One True Thing,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",One True Thing,2.644427,1998-09-18,0,0,127,6.2,27
9271,Virtuosity,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Virtuosity,5.301589,1995-08-04,30000000,24048000,106,5.4,163
4474,My Super Ex-Girlfriend,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",My Super Ex-Girlfriend,20.252143,2006-06-20,0,60896147,95,4.8,442
184346,Deliver Us from Evil,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",Deliver Us from Evil,29.359201,2014-07-01,30000000,0,118,5.9,690
48340,Sanctum,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Sanctum,20.063165,2011-02-03,30000000,108609310,108,5.8,339
14846,Little Black Book,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Little Black Book,6.246199,2004-08-06,35000000,22034832,111,5.2,112
72207,The Five-Year Engagement,"[{""id"": 35, ""name"": ""Comedy""}]",The Five-Year Engagement,27.71063,2012-04-27,30000000,53909751,124,5.7,457
16232,Mr. 3000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Mr. 3000,2.850896,2004-06-15,30000000,21800302,104,5,66
43539,The Next Three Days,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",The Next Three Days,34.421696,2010-11-18,30000000,51148651,133,6.9,905
9920,Ultraviolet,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Ultraviolet,15.89534,2006-03-03,30000000,31070211,87,4.8,458
8978,Assault on Precinct 13,"[{""id"": 53, ""name"": ""Thriller""}]",Assault on Precinct 13,18.706504,2005-01-19,30000000,35294470,109,6,311
11702,The Replacement Killers,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",The Replacement Killers,9.607391,1998-02-06,30000000,19204929,87,6,127
18550,Fled,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",Fled,2.77255,1996-07-19,25000000,17193231,98,5.2,47
8869,Eight Legged Freaks,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",Eight Legged Freaks,17.834976,2002-07-17,0,0,99,5.4,295
43347,Love & Other Drugs,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Love & Other Drugs,20.236951,2010-11-22,30000000,102820008,112,6.6,1233
3489,88 Minutes,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",88 Minutes,16.883429,2007-02-14,30000000,16930884,108,5.7,313
9701,North Country,"[{""id"": 18, ""name"": ""Drama""}]",North Country,12.779201,2005-02-12,35000000,25224242,126,6.8,125
2122,The Whole Ten Yards,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",The Whole Ten Yards,14.729386,2004-04-07,40000000,26155781,98,5.5,278
37707,Splice,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Splice,23.227877,2009-10-06,26000000,0,104,5.5,671
10658,Howard the Duck,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",Howard the Duck,11.374306,1986-08-01,37000000,37962774,110,5.1,221
13150,Pride and Glory,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Pride and Glory,10.703602,2008-09-09,30000000,31148328,130,6.3,240
9042,The Cave,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Cave,10.756266,2005-08-25,30000000,15007991,97,5.1,202
17813,Alex & Emma,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Alex & Emma,4.352422,2003-06-16,30000000,15368897,96,5,68
11208,Wicker Park,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",Wicker Park,9.301562,2004-09-03,30000000,13001257,114,6.7,157
58151,Fright Night,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",Fright Night,18.27083,2011-08-18,17000000,24922237,106,6,603
11400,The New World,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",The New World,19.106154,2005-12-25,30000000,30536013,135,6.4,330
10350,Wing Commander,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",Wing Commander,5.259585,1999-03-11,30000000,0,100,4,72
28902,In Dreams,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",In Dreams,3.226243,1999-01-15,0,0,100,5.4,44
14164,Dragonball Evolution,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Dragonball Evolution,21.677732,2009-04-01,100000000,0,85,2.9,462
76640,The Last Stand,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",The Last Stand,43.882857,2013-01-12,30000000,0,107,5.7,1266
11058,Godsend,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Godsend,12.10235,2004-04-30,25000000,30114487,102,4.7,114
14844,Chasing Liberty,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Chasing Liberty,3.362045,2004-01-09,23000000,12,111,6.1,152
57089,Hoodwinked Too! Hood VS. Evil,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Hoodwinked Too! Hood VS. Evil,10.694417,2011-04-29,30000000,13521829,86,4.8,131
1947,An Unfinished Life,"[{""id"": 18, ""name"": ""Drama""}]",An Unfinished Life,6.353971,2005-09-09,30000000,18618284,108,6.7,161
8054,The Imaginarium of Doctor Parnassus,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",The Imaginarium of Doctor Parnassus,37.181019,2009-10-01,30000000,64352607,123,6.3,869
46829,Barney's Version,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Barney's Version,4.952735,2010-10-26,30000000,8454301,134,7.2,129
146238,Runner Runner,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",Runner Runner,22.975918,2013-09-24,30000000,62616646,91,5.5,543
9989,Antitrust,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Antitrust,8.359599,2001-01-12,30000000,18195610,108,5.8,153
9665,Glory,"[{""id"": 10752, ""name"": ""War""}]",Glory,16.102271,1989-12-15,18000000,26828365,122,7.4,383
311,Once Upon a Time in America,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",Once Upon a Time in America,49.336397,1984-02-16,30000000,0,229,8.2,1069
102362,Dead Man Down,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Dead Man Down,29.647844,2013-03-08,0,18074539,118,5.9,638
11162,The Merchant of Venice,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Merchant of Venice,12.467267,2004-09-03,0,0,138,6.7,144
6016,The Good Thief,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",The Good Thief,2.774811,2003-04-03,0,0,108,6,31
17186,Supercross,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Supercross,3.71305,2005-08-16,0,3102550,80,5.4,29
13967,Miss Potter,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",Miss Potter,8.386432,2006-12-03,30000000,35078241,92,6.3,141
2008,The Promise,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",Wu Ji,3.866026,2005-12-15,0,0,98,5,29
9053,DOA: Dead or Alive,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",DOA: Dead or Alive,12.790408,2006-09-07,21000000,480314,87,5,205
4512,The Assassination of Jesse James by the Coward Robert Ford,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",The Assassination of Jesse James by the Coward Robert Ford,35.53352,2007-09-02,30000000,14711793,160,7,776
76349,1911,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",辛亥革命,4.065212,2011-07-03,30000000,108348,125,5,41
31203,Little Nicholas,"[{""id"": 35, ""name"": ""Comedy""}]",Le petit Nicolas,20.362025,2009-09-30,0,0,91,5.9,306
265208,Wild Card,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Wild Card,48.0343,2015-01-14,30000000,0,92,5.4,656
45610,Machine Gun Preacher,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Machine Gun Preacher,13.268936,2011-09-23,30000000,2527904,129,6.4,286
50135,Animals United,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",Konferenz der Tiere,8.010046,2010-10-07,0,0,93,5.5,90
1874,Goodbye Bafana,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",Goodbye Bafana,12.257654,2007-02-11,30000000,0,140,7,38
271331,United Passions,"[{""id"": 18, ""name"": ""Drama""}]",United Passions,6.036684,2014-06-19,27000000,0,110,3,16
215211,Grace of Monaco,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Grace of Monaco,10.958697,2014-05-14,30000000,0,103,5.8,195
367961,Savva. Heart of the Warrior,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}]",Савва. Сердце воина,2.625594,2015-11-12,30000000,0,85,6.4,7
10955,Ripley's Game,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",Ripley's Game,2.981047,2002-09-02,30000000,0,110,6.6,69
223702,Sausage Party,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",Sausage Party,66.242737,2016-07-11,19000000,140752617,83,5.6,2238
254470,Pitch Perfect 2,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",Pitch Perfect 2,71.496894,2015-05-07,29000000,287506194,115,6.8,1940
69,Walk the Line,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",Walk the Line,35.580032,2005-09-13,28000000,186438883,136,7.3,718
4967,Keeping the Faith,"[{""id"": 35, ""name"": ""Comedy""}]",Keeping the Faith,8.085872,2000-04-14,30000000,37036004,127,5.9,159
9449,The Borrowers,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",The Borrowers,10.364582,1997-12-05,29000000,0,86,5.8,135
11499,Frost/Nixon,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",Frost/Nixon,16.87784,2008-10-15,0,0,122,7.2,328
4912,Confessions of a Dangerous Mind,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",Confessions of a Dangerous Mind,18.165957,2002-12-30,30000000,33013805,113,6.6,275
12771,Serving Sara,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Serving Sara,8.93941,2002-08-20,29000000,16930185,100,5,85
323676,The Boss,"[{""id"": 35, ""name"": ""Comedy""}]",The Boss,20.55509,2016-04-07,29000000,78636257,91,5.5,431
12506,Cry Freedom,"[{""id"": 18, ""name"": ""Drama""}]",Cry Freedom,3.735723,1987-11-05,0,0,157,6.9,51
24071,Mumford,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Mumford,4.310168,1999-09-24,0,0,112,6.3,26
11249,Seed of Chucky,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",Seed of Chucky,12.653831,2004-11-11,12000000,24829644,87,4.9,287
9667,The Jacket,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",The Jacket,24.240361,2005-03-04,29000000,21126225,103,6.8,455
812,Aladdin,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",Aladdin,92.982009,1992-11-25,28000000,504050219,90,7.4,3416
277216,Straight Outta Compton,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",Straight Outta Compton,61.76233,2015-08-13,28000000,201634991,147,7.7,1355
87,Indiana Jones and the Temple of Doom,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",Indiana Jones and the Temple of Doom,66.976776,1984-05-23,28000000,333000000,118,7.1,2781
14444,The Rugrats Movie,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",The Rugrats Movie,7.981116,1998-11-20,30000000,100491683,79,5.7,147
2043,Along Came a Spider,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",Along Came a Spider,21.252797,2001-04-06,60000000,105178561,104,6.1,400
315664,Florence Foster Jenkins,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Florence Foster Jenkins,19.237254,2016-05-06,29000000,48902953,110,6.6,392
1428,Once Upon a Time in Mexico,"[{""id"": 28, ""name"": ""Action""}]",Once Upon a Time in Mexico,27.555646,2003-09-11,29000000,98185582,102,6.2,594
562,Die Hard,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Die Hard,66.169628,1988-07-15,28000000,140767956,131,7.5,3948
15373,Role Models,"[{""id"": 35, ""name"": ""Comedy""}]",Role Models,24.917665,2008-02-03,28000000,92380927,99,6.4,564
318846,The Big Short,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Big Short,57.518472,2015-12-11,28000000,133346506,130,7.3,2607
26320,Taking Woodstock,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Taking Woodstock,11.870161,2009-09-03,0,0,120,6.2,127
14292,Miracle,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",Miracle,7.534003,2004-02-06,28000000,64445708,135,7,159
924,Dawn of the Dead,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",Dawn of the Dead,44.529429,2004-03-19,28000000,102356381,101,6.8,1016
2018,The Wedding Planner,"[{""id"": 35, ""name"": ""Comedy""}]",The Wedding Planner,14.949395,2001-01-26,35000000,94728529,103,5.5,427
192577,Space Pirate Captain Harlock,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}]",キャプテンハーロック,14.726338,2013-09-07,30000000,17137302,115,6.5,356
9428,The Royal Tenenbaums,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Royal Tenenbaums,24.13081,2001-10-05,21000000,71441250,110,7.4,1286
2832,Identity,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Identity,45.915165,2003-04-25,30000000,90259536,90,7.1,1061
137093,Last Vegas,"[{""id"": 35, ""name"": ""Comedy""}]",Last Vegas,28.043508,2013-10-31,28000000,134402450,105,6.4,799
699,For Your Eyes Only,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",For Your Eyes Only,26.090746,1981-06-23,28000000,195312802,127,6.3,490
9778,Serendipity,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Serendipity,14.530803,2001-10-05,28000000,77516304,90,6.6,521
8831,Timecop,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",Timecop,13.308127,1994-09-15,27000000,101646581,99,5.5,282
9398,Zoolander,"[{""id"": 35, ""name"": ""Comedy""}]",Zoolander,38.0958,2001-09-28,28000000,60780981,89,6.1,1337
112949,Safe Haven,"[{""id"": 10749, ""name"": ""Romance""}]",Safe Haven,37.729059,2013-02-07,28000000,97594140,115,6.9,823
10439,Hocus Pocus,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Hocus Pocus,18.650748,1993-07-16,28000000,39514713,96,6.4,471
3638,No Reservations,"[{""id"": 35, ""name"": ""Comedy""}]",No Reservations,15.794946,2007-07-25,28000000,92601050,104,6.1,327
23483,Kick-Ass,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",Kick-Ass,45.054936,2010-03-22,28000000,96188903,117,7.1,4645
62206,30 Minutes or Less,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",30 Minutes or Less,25.039383,2011-08-11,28000000,40547440,83,5.6,531
10577,Dracula 2000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",Dracula 2000,6.756771,2000-12-22,28000000,33000337,99,4.6,148
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]","Alexander and the Terrible, Horrible, No Good, Very Bad Day",22.14595,2014-10-08,28000000,100654149,81,6.1,493
4348,Pride & Prejudice,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Pride & Prejudice,36.58383,2005-09-16,28000000,121147947,135,7.7,1358
78,Blade Runner,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Blade Runner,94.056131,1982-06-25,28000000,33139618,117,7.9,3509
11780,Rob Roy,"[{""id"": 12, ""name"": ""Adventure""}]",Rob Roy,10.703456,1995-04-13,28000000,31596911,139,6.5,148
192102,3 Days to Kill,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",3 Days to Kill,41.638961,2014-02-14,28000000,52597999,113,6,883
2001,We Own the Night,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",We Own the Night,14.518708,2007-05-25,21000000,54926886,117,6.5,323
10383,Lost Souls,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",Lost Souls,3.312385,2000-10-13,0,0,97,4.5,38
11516,Winged Migration,"[{""id"": 99, ""name"": ""Documentary""}]",Le peuple migrateur,3.75074,2001-12-12,35866397,20217080,98,7,49
10025,Just My Luck,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",Just My Luck,22.074306,2006-05-12,28000000,38159905,103,5.8,491
15198,"Mystery, Alaska","[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]","Mystery, Alaska",4.436792,1999-10-01,28000000,8888143,119,6,69
23172,The Spy Next Door,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",The Spy Next Door,14.639324,2010-01-15,28000000,45236543,94,5.5,345
17834,A Simple Wish,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",A Simple Wish,1.767479,1997-07-11,28000000,8345056,86,5.5,46
10016,Ghosts of Mars,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",Ghosts of Mars,13.145205,2001-08-24,28000000,14010832,98,4.8,296
10317,Our Brand Is Crisis,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Our Brand Is Crisis,12.921594,2015-09-11,28000000,7002261,108,5.8,195
58431,Pride and Prejudice and Zombies,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",Pride and Prejudice and Zombies,28.397048,2016-02-04,28000000,16374328,108,5.5,640
9746,Kundun,"[{""id"": 18, ""name"": ""Drama""}]",Kundun,7.039189,1997-12-25,28000000,5684789,134,6.8,91
13092,How to Lose Friends & Alienate People,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",How to Lose Friends & Alienate People,16.785866,2008-10-02,27000000,17286299,110,6.2,244
59859,Kick-Ass 2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",Kick-Ass 2,40.28635,2013-07-17,28000000,60700000,103,6.3,2224
13495,Alatriste,"[{""id"": 28, ""name"": ""Action""}]",Alatriste,6.009644,2006-09-01,24000000,23321954,145,5.6,61
254473,Brick Mansions,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Brick Mansions,25.520976,2014-04-22,28000000,68896829,90,5.7,615
700,Octopussy,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Octopussy,25.633663,1983-06-05,27500000,187500000,131,6.2,527
4964,Knocked Up,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Knocked Up,22.527211,2007-06-01,30000000,219076518,129,6.2,1214
10024,My Sister's Keeper,"[{""id"": 18, ""name"": ""Drama""}]",My Sister's Keeper,24.09152,2009-06-26,30000000,95714875,109,7.1,598
13490,Welcome Home Roscoe Jenkins,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Welcome Home Roscoe Jenkins,6.248273,2008-02-08,35000000,43650785,114,5.7,57
15927,A Passage to India,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}]",A Passage to India,9.548391,1984-12-14,8000000,27187653,163,6.9,67
1259,Notes on a Scandal,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Notes on a Scandal,12.576381,2006-12-25,15000000,49469904,92,6.9,235
5125,Rendition,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Rendition,12.741073,2007-09-07,27500000,24748670,120,6.2,205
174,Star Trek VI: The Undiscovered Country,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",Star Trek VI: The Undiscovered Country,16.188572,1991-12-05,27000000,96900000,113,6.7,413
9583,Divine Secrets of the Ya-Ya Sisterhood,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Divine Secrets of the Ya-Ya Sisterhood,5.576937,2002-06-07,27000000,0,116,5.6,65
9437,Kiss the Girls,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Kiss the Girls,18.913,1997-10-03,27000000,60527873,115,6.2,345
